event-id,visible,timestamp,location-long,location-lat,lat-median,long-median,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
34125175067,true,2016-11-21 16:49:18.000,20.44,-1.98,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175068,true,2016-11-22 04:01:00.000,20.47,-1.95,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175069,true,2016-11-22 16:48:51.000,20.5,-1.93,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175070,true,2016-11-23 04:00:24.000,20.54,-1.91,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175071,true,2016-11-23 16:47:28.000,20.56,-1.91,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175072,true,2016-11-24 03:58:30.000,20.56,-1.93,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175073,true,2016-11-24 16:47:49.000,20.56,-1.94,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175074,true,2016-11-25 03:58:42.000,20.56,-1.95,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175075,true,2016-11-26 04:03:35.000,20.57,-1.94,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175076,true,2016-11-26 16:47:15.000,20.57,-1.93,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175077,true,2016-11-27 03:59:56.000,20.57,-1.94,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175078,true,2016-11-27 16:48:35.000,20.56,-1.93,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175079,true,2016-11-28 04:00:47.000,20.57,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175080,true,2016-11-28 16:48:23.000,20.56,-1.91,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175081,true,2016-11-29 16:48:40.000,20.57,-1.9,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175082,true,2016-11-30 04:07:13.000,20.55,-1.89,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175083,true,2016-11-30 16:49:17.000,20.54,-1.9,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175084,true,2016-12-01 04:03:17.000,20.53,-1.9,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175085,true,2016-12-02 04:05:10.000,20.53,-1.89,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175086,true,2016-12-02 16:50:59.000,20.52,-1.89,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175087,true,2016-12-03 04:03:34.000,20.53,-1.89,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175088,true,2016-12-03 16:52:54.000,20.53,-1.9,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175089,true,2016-12-04 04:08:46.000,20.53,-1.91,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175090,true,2016-12-04 16:53:10.000,20.52,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175091,true,2016-12-05 04:04:34.000,20.52,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175092,true,2016-12-06 04:06:46.000,20.52,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175093,true,2016-12-06 16:56:08.000,20.52,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175094,true,2016-12-07 04:12:01.000,20.52,-1.93,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175095,true,2016-12-07 16:54:30.000,20.52,-1.93,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175096,true,2016-12-08 04:07:00.000,20.52,-1.93,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175097,true,2016-12-08 16:49:09.000,20.53,-1.94,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175098,true,2016-12-09 04:09:46.000,20.53,-1.94,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175099,true,2016-12-09 16:56:21.000,20.53,-1.95,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175100,true,2016-12-10 04:04:57.000,20.52,-1.96,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175101,true,2016-12-10 16:57:17.000,20.52,-1.96,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175102,true,2016-12-11 04:04:39.000,20.52,-1.97,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175103,true,2016-12-11 16:58:13.000,20.51,-1.98,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175104,true,2016-12-12 04:05:37.000,20.51,-1.98,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175105,true,2016-12-12 16:50:53.000,20.52,-1.99,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175106,true,2016-12-13 04:07:33.000,20.51,-2.0,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175107,true,2016-12-13 16:59:46.000,20.51,-2.0,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175108,true,2016-12-14 04:09:42.000,20.51,-2.0,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175109,true,2016-12-14 16:59:10.000,20.52,-2.01,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175110,true,2016-12-15 04:06:56.000,20.53,-2.0,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175111,true,2016-12-15 17:01:32.000,20.53,-2.01,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175112,true,2016-12-16 04:06:20.000,20.52,-2.01,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175113,true,2016-12-16 16:58:52.000,20.52,-2.01,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175114,true,2016-12-17 04:08:23.000,20.52,-2.02,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175115,true,2016-12-17 16:58:57.000,20.52,-2.01,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175116,true,2016-12-18 04:08:26.000,20.51,-2.01,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175117,true,2016-12-18 16:58:37.000,20.52,-2.01,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175118,true,2016-12-19 04:09:52.000,20.52,-2.0,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175119,true,2016-12-19 16:57:45.000,20.53,-2.0,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175120,true,2016-12-20 04:16:52.000,20.52,-2.0,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175121,true,2016-12-20 16:59:07.000,20.52,-2.0,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175122,true,2016-12-21 04:13:31.000,20.52,-1.99,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175123,true,2016-12-21 17:00:58.000,20.52,-1.99,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175124,true,2016-12-22 04:11:04.000,20.52,-1.98,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175125,true,2016-12-22 17:00:35.000,20.53,-1.98,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175126,true,2016-12-23 04:12:31.000,20.52,-1.97,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175127,true,2016-12-23 17:02:31.000,20.53,-1.97,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175128,true,2016-12-24 04:10:05.000,20.53,-1.96,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175129,true,2016-12-24 16:56:39.000,20.54,-1.96,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175130,true,2016-12-25 04:13:55.000,20.54,-1.95,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175131,true,2016-12-25 17:06:44.000,20.54,-1.94,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175132,true,2016-12-26 04:15:51.000,20.54,-1.93,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175133,true,2016-12-26 17:01:30.000,20.54,-1.93,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175134,true,2016-12-27 17:03:12.000,20.54,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175135,true,2016-12-28 04:17:19.000,20.54,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175136,true,2016-12-28 17:03:02.000,20.54,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175137,true,2016-12-29 04:15:16.000,20.54,-1.91,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175138,true,2016-12-29 17:02:45.000,20.54,-1.91,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175139,true,2016-12-30 04:17:16.000,20.54,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175140,true,2016-12-31 17:08:25.000,20.54,-1.92,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175141,true,2017-01-01 04:21:15.000,20.54,-1.91,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175142,true,2017-01-01 17:05:06.000,20.54,-1.9,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175143,true,2017-01-02 04:20:09.000,20.54,-1.9,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175144,true,2017-01-02 17:07:19.000,20.54,-1.9,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175145,true,2017-01-03 04:21:29.000,20.54,-1.9,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175146,true,2017-01-03 17:05:11.000,20.54,-1.89,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175147,true,2017-01-04 04:17:38.000,20.54,-1.89,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175148,true,2017-01-04 17:02:17.000,20.53,-1.88,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175149,true,2017-01-05 04:23:29.000,20.53,-1.87,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175150,true,2017-01-06 04:24:20.000,20.53,-1.88,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175151,true,2017-01-06 17:08:29.000,20.53,-1.87,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175152,true,2017-01-07 04:18:35.000,20.53,-1.88,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175153,true,2017-01-08 04:19:56.000,20.52,-1.87,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175154,true,2017-01-08 17:10:48.000,20.52,-1.86,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175155,true,2017-01-09 04:20:28.000,20.54,-1.8,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175156,true,2017-01-09 17:08:40.000,20.54,-1.73,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175157,true,2017-01-10 04:21:48.000,20.54,-1.67,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175158,true,2017-01-10 17:08:02.000,20.54,-1.62,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175159,true,2017-01-11 04:22:52.000,20.54,-1.56,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175160,true,2017-01-11 17:08:48.000,20.53,-1.49,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175161,true,2017-01-12 04:27:52.000,20.52,-1.45,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175162,true,2017-01-12 17:09:41.000,20.52,-1.44,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175163,true,2017-01-13 17:10:55.000,20.51,-1.38,-1.8,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175164,true,2017-01-14 04:22:32.000,20.52,-1.27,-1.35,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175165,true,2017-01-14 17:09:24.000,20.52,-1.15,-1.35,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175166,true,2017-01-15 04:22:27.000,20.51,-1.03,-1.35,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175167,true,2017-01-15 17:10:30.000,20.5,-0.93,-1.35,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175168,true,2017-01-16 04:27:09.000,20.49,-0.81,-0.9,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175169,true,2017-01-16 17:08:47.000,20.49,-0.75,-0.9,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175170,true,2017-01-17 04:34:07.000,20.48,-0.69,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175171,true,2017-01-17 17:11:17.000,20.48,-0.65,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175172,true,2017-01-18 04:28:57.000,20.48,-0.63,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175173,true,2017-01-18 17:11:45.000,20.48,-0.62,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175174,true,2017-01-19 04:25:40.000,20.49,-0.6,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175175,true,2017-01-19 17:11:27.000,20.48,-0.55,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175176,true,2017-01-20 04:32:15.000,20.48,-0.5,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175177,true,2017-01-20 17:13:13.000,20.48,-0.47,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175178,true,2017-01-21 04:31:43.000,20.48,-0.45,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175179,true,2017-01-21 17:12:19.000,20.48,-0.42,-0.45,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175180,true,2017-01-22 04:30:12.000,20.48,-0.38,0.0,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175181,true,2017-01-22 17:08:59.000,20.49,-0.36,0.0,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175182,true,2017-01-23 04:30:32.000,20.5,-0.35,0.0,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175183,true,2017-01-23 17:10:19.000,20.5,-0.34,0.0,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175184,true,2017-01-24 04:33:44.000,20.5,-0.34,0.0,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175185,true,2017-01-24 17:13:26.000,20.51,-0.34,0.0,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
34125175186,true,2017-01-25 04:32:06.000,20.51,-0.34,0.0,20.7,"solar-geolocator","Hirundo rustica","V4221045","9AP0465","Barn swallows breeding in Kraghede"
